id,course,chapter,section,problem_type,question,options,answer,analysis_steps,knowledge_points,formula,difficulty,source_file,source_page,remark
Q-0176,远洋运输业务,第2章,4.1 国际多式联运及其经营人的责任类型,选择题,下列哪项最能体现“4.1 国际多式联运及其经营人的责任类型”的实务要求？,A.按照多式联运与经营人核对业务条件|B.只看货物颜色|C.忽略合同约定|D.不审任何单据,A,本节强调根据多式联运和经营人进行业务核对|其余做法违背实务要求,多式联运|经营人|实务要求,,中等,远洋运输业务+第2版.docx,54,
Q-0177,远洋运输业务,第2章,4.1 国际多式联运及其经营人的责任类型,综合题,如果多式联运与合同或单证约定不一致，应如何处理？,,应及时核对差异原因，必要时更正、补充确认或重新签发，避免责任不清。,先发现差异|再确认原因|最后采取更正或重新确认措施,多式联运|单证管理|合同管理,,困难,远洋运输业务+第2版.docx,54,
Q-0178,远洋运输业务,第2章,4.1 国际多式联运及其经营人的责任类型,判断题,在“4.1 国际多式联运及其经营人的责任类型”中，忽视经营人不会影响业务结果。,,错误,经营人通常直接关系到责任、流程或费用判断|忽视会导致处理错误,经营人|业务判断,,中等,远洋运输业务+第2版.docx,54,
Q-0179,远洋运输业务,第2章,4.2 无船承运业务,判断题,无船承运人属于《远洋运输业务》中“4.2 无船承运业务”需要掌握的核心内容。,,正确,无船承运人是本节的核心关键词之一|理解无船承运人有助于掌握本节业务规则,无船承运人|4.2 无船承运业务,,简单,远洋运输业务+第2版.docx,59,
Q-0180,远洋运输业务,第2章,4.2 无船承运业务,选择题,在“4.2 无船承运业务”中，下列哪项与无船承运人最直接相关？,A.NVOCC|B.城市公交票价|C.旅客值机|D.航空餐食,A,无船承运人与NVOCC共同构成本节的核心知识链|其余选项与远洋运输业务无直接对应关系,无船承运人|NVOCC,,简单,远洋运输业务+第2版.docx,59,
Q-0181,远洋运输业务,第2章,4.2 无船承运业务,判断题,无船承运人只适用于国内公路客运，与“4.2 无船承运业务”无关。,,错误,无船承运人属于远洋运输业务或国际贸易相关知识|并非国内公路客运概念,无船承运人|远洋运输业务,,简单,远洋运输业务+第2版.docx,59,
Q-0182,远洋运输业务,第2章,4.2 无船承运业务,简答题,简述“4.2 无船承运业务”中无船承运人的基本含义。,,无船承运人是本节的核心概念，应从定义、适用对象和业务作用三个方面加以说明。,先说明无船承运人的定义|再说明其适用对象|最后说明其在业务中的作用,无船承运人|概念理解,,中等,远洋运输业务+第2版.docx,59,
Q-0183,远洋运输业务,第2章,4.2 无船承运业务,选择题,下列哪项通常属于“4.2 无船承运业务”重点关注的内容？,A.无船承运人|B.旅客座位等级|C.候机楼餐饮|D.地铁运营图,A,无船承运人是本节直接对应的业务知识|其余选项不属于本教材任务范围,无船承运人|4.2 无船承运业务,,简单,远洋运输业务+第2版.docx,59,
Q-0184,远洋运输业务,第2章,4.2 无船承运业务,判断题,无船承运人自己不经营船舶但以承运人身份对托运人承担责任。,,正确,无船承运人自己不经营船舶但以承运人身份对托运人承担责任|这是本节对应的基本规则或定义,无船承运人|NVOCC,,中等,远洋运输业务+第2版.docx,59,
Q-0185,远洋运输业务,第2章,4.2 无船承运业务,简答题,说明无船承运人与NVOCC在“4.2 无船承运业务”中的关系。,,无船承运人与NVOCC共同构成本节的重要知识点，前者侧重概念或规则，后者侧重适用或衔接。,先界定无船承运人|再说明NVOCC|最后说明二者在业务处理中的联系,无船承运人|NVOCC,,中等,远洋运输业务+第2版.docx,59,
Q-0186,远洋运输业务,第2章,4.2 无船承运业务,选择题,下列哪项不属于“4.2 无船承运业务”的常见关注点？,A.无船承运人|B.NVOCC|C.订舱|D.旅客安检通道,D,无船承运人、NVOCC、订舱均与本节相关|旅客安检通道不属于本节远洋运输知识,无船承运人|NVOCC|订舱,,简单,远洋运输业务+第2版.docx,59,
Q-0187,远洋运输业务,第2章,4.2 无船承运业务,综合题,某业务资料同时涉及无船承运人和NVOCC，处理时应首先关注什么？,,应先核对无船承运人的适用条件，再结合NVOCC判断责任、费用或单证处理要求。,先判断无船承运人是否适用|再依据NVOCC核对责任或流程|最后形成业务结论,无船承运人|NVOCC|业务处理,,困难,远洋运输业务+第2版.docx,59,
Q-0188,远洋运输业务,第2章,4.2 无船承运业务,判断题,无船承运人通常负责订舱并签发单证。,,正确,无船承运人通常负责订舱并签发单证|该表述概括了本节的另一项基本规则,无船承运人|NVOCC|订舱,,中等,远洋运输业务+第2版.docx,59,
Q-0189,远洋运输业务,第2章,4.2 无船承运业务,简答题,在业务处理中如何正确把握无船承运人？,,应结合定义、适用范围、责任划分及单证要求综合把握无船承运人。,明确无船承运人的定义|核对其适用范围|结合责任和单证要求进行判断,无船承运人|业务处理,,中等,远洋运输业务+第2版.docx,59,
Q-0190,远洋运输业务,第2章,4.2 无船承运业务,选择题,下列哪项最能体现“4.2 无船承运业务”的实务要求？,A.按照无船承运人与NVOCC核对业务条件|B.只看货物颜色|C.忽略合同约定|D.不审任何单据,A,本节强调根据无船承运人和NVOCC进行业务核对|其余做法违背实务要求,无船承运人|NVOCC|实务要求,,中等,远洋运输业务+第2版.docx,59,
Q-0191,远洋运输业务,第2章,4.2 无船承运业务,综合题,如果无船承运人与合同或单证约定不一致，应如何处理？,,应及时核对差异原因，必要时更正、补充确认或重新签发，避免责任不清。,先发现差异|再确认原因|最后采取更正或重新确认措施,无船承运人|单证管理|合同管理,,困难,远洋运输业务+第2版.docx,59,
Q-0192,远洋运输业务,第2章,4.2 无船承运业务,判断题,在“4.2 无船承运业务”中，忽视NVOCC不会影响业务结果。,,错误,NVOCC通常直接关系到责任、流程或费用判断|忽视会导致处理错误,NVOCC|业务判断,,中等,远洋运输业务+第2版.docx,59,
Q-0193,远洋运输业务,第3章,1.1 提单的作用及其证据效力,判断题,提单属于《远洋运输业务》中“1.1 提单的作用及其证据效力”需要掌握的核心内容。,,正确,提单是本节的核心关键词之一|理解提单有助于掌握本节业务规则,提单|1.1 提单的作用及其证据效力,,简单,远洋运输业务+第2版.docx,66,
Q-0194,远洋运输业务,第3章,1.1 提单的作用及其证据效力,选择题,在“1.1 提单的作用及其证据效力”中，下列哪项与提单最直接相关？,A.收据|B.城市公交票价|C.旅客值机|D.航空餐食,A,提单与收据共同构成本节的核心知识链|其余选项与远洋运输业务无直接对应关系,提单|收据,,简单,远洋运输业务+第2版.docx,66,
Q-0195,远洋运输业务,第3章,1.1 提单的作用及其证据效力,判断题,提单只适用于国内公路客运，与“1.1 提单的作用及其证据效力”无关。,,错误,提单属于远洋运输业务或国际贸易相关知识|并非国内公路客运概念,提单|远洋运输业务,,简单,远洋运输业务+第2版.docx,66,
Q-0196,远洋运输业务,第3章,1.1 提单的作用及其证据效力,简答题,简述“1.1 提单的作用及其证据效力”中提单的基本含义。,,提单是本节的核心概念，应从定义、适用对象和业务作用三个方面加以说明。,先说明提单的定义|再说明其适用对象|最后说明其在业务中的作用,提单|概念理解,,中等,远洋运输业务+第2版.docx,66,
Q-0197,远洋运输业务,第3章,1.1 提单的作用及其证据效力,选择题,下列哪项通常属于“1.1 提单的作用及其证据效力”重点关注的内容？,A.提单|B.旅客座位等级|C.候机楼餐饮|D.地铁运营图,A,提单是本节直接对应的业务知识|其余选项不属于本教材任务范围,提单|1.1 提单的作用及其证据效力,,简单,远洋运输业务+第2版.docx,66,
Q-0198,远洋运输业务,第3章,1.1 提单的作用及其证据效力,判断题,提单具有货物收据、运输合同证明和物权凭证三重功能。,,正确,提单具有货物收据、运输合同证明和物权凭证三重功能|这是本节对应的基本规则或定义,提单|收据,,中等,远洋运输业务+第2版.docx,66,
Q-0199,远洋运输业务,第3章,1.1 提单的作用及其证据效力,简答题,说明提单与收据在“1.1 提单的作用及其证据效力”中的关系。,,提单与收据共同构成本节的重要知识点，前者侧重概念或规则，后者侧重适用或衔接。,先界定提单|再说明收据|最后说明二者在业务处理中的联系,提单|收据,,中等,远洋运输业务+第2版.docx,66,
Q-0200,远洋运输业务,第3章,1.1 提单的作用及其证据效力,选择题,下列哪项不属于“1.1 提单的作用及其证据效力”的常见关注点？,A.提单|B.收据|C.运输合同证明|D.旅客安检通道,D,提单、收据、运输合同证明均与本节相关|旅客安检通道不属于本节远洋运输知识,提单|收据|运输合同证明,,简单,远洋运输业务+第2版.docx,66,
Q-0201,远洋运输业务,第3章,1.1 提单的作用及其证据效力,综合题,某业务资料同时涉及提单和收据，处理时应首先关注什么？,,应先核对提单的适用条件，再结合收据判断责任、费用或单证处理要求。,先判断提单是否适用|再依据收据核对责任或流程|最后形成业务结论,提单|收据|业务处理,,困难,远洋运输业务+第2版.docx,66,
Q-0202,远洋运输业务,第3章,1.1 提单的作用及其证据效力,判断题,提单对货物表面状况和装船事实具有重要证据作用。,,正确,提单对货物表面状况和装船事实具有重要证据作用|该表述概括了本节的另一项基本规则,提单|收据|运输合同证明,,中等,远洋运输业务+第2版.docx,66,
Q-0203,远洋运输业务,第3章,1.1 提单的作用及其证据效力,简答题,在业务处理中如何正确把握提单？,,应结合定义、适用范围、责任划分及单证要求综合把握提单。,明确提单的定义|核对其适用范围|结合责任和单证要求进行判断,提单|业务处理,,中等,远洋运输业务+第2版.docx,66,
Q-0204,远洋运输业务,第3章,1.1 提单的作用及其证据效力,选择题,下列哪项最能体现“1.1 提单的作用及其证据效力”的实务要求？,A.按照提单与收据核对业务条件|B.只看货物颜色|C.忽略合同约定|D.不审任何单据,A,本节强调根据提单和收据进行业务核对|其余做法违背实务要求,提单|收据|实务要求,,中等,远洋运输业务+第2版.docx,66,
Q-0205,远洋运输业务,第3章,1.1 提单的作用及其证据效力,综合题,如果提单与合同或单证约定不一致，应如何处理？,,应及时核对差异原因，必要时更正、补充确认或重新签发，避免责任不清。,先发现差异|再确认原因|最后采取更正或重新确认措施,提单|单证管理|合同管理,,困难,远洋运输业务+第2版.docx,66,
Q-0206,远洋运输业务,第3章,1.1 提单的作用及其证据效力,判断题,在“1.1 提单的作用及其证据效力”中，忽视收据不会影响业务结果。,,错误,收据通常直接关系到责任、流程或费用判断|忽视会导致处理错误,收据|业务判断,,中等,远洋运输业务+第2版.docx,66,
Q-0207,远洋运输业务,第3章,1.2 提单的分类,判断题,已装船提单属于《远洋运输业务》中“1.2 提单的分类”需要掌握的核心内容。,,正确,已装船提单是本节的核心关键词之一|理解已装船提单有助于掌握本节业务规则,已装船提单|1.2 提单的分类,,简单,远洋运输业务+第2版.docx,70,
